date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,year_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,year,month,day
2014-11-13,275000.0,2,1.0,680,4190.0,1.0,0,0,2,5,0,1906,0,98103,47.6901,-122.358,1070,4175,Seattle,2014,11,13
2014-12-10,661000.0,3,2.5,1940,8196.0,2.0,0,0,3,8,0,1991,0,98052,47.6786,-122.151,2070,8514,Redmond,2014,12,10
2014-07-08,435000.0,4,2.75,2230,9640.0,1.0,0,0,3,8,910,1998,0,98125,47.7269,-122.325,2100,9600,Seattle,2014,7,8
2014-10-23,788000.0,5,2.25,2910,9454.0,1.0,0,1,3,8,1000,1972,0,98005,47.5871,-122.173,2400,10690,Bellevue,2014,10,23
2014-06-10,1795000.0,5,3.25,5270,17232.0,2.0,0,1,3,10,1260,1977,2003,98040,47.5536,-122.228,3550,13917,Mercer Island,2014,6,10
2014-06-30,408000.0,5,3.25,2820,6589.0,1.5,0,0,3,7,500,1906,2014,98118,47.5357,-122.273,1560,5647,Seattle,2014,6,30
2014-10-20,570000.0,2,1.0,1790,3760.0,1.5,0,0,4,8,300,1912,0,98144,47.5926,-122.293,1458,3760,Seattle,2014,10,20
2015-05-07,1540000.0,5,3.25,2920,6960.0,2.0,0,1,3,9,800,1953,2008,98105,47.6712,-122.272,2470,6735,Seattle,2015,5,7
2014-05-05,400000.0,2,1.0,840,5510.0,1.0,0,0,3,7,0,1955,0,98136,47.5247,-122.391,1630,5510,Seattle,2014,5,5
2014-10-17,247000.0,3,1.75,1820,8740.0,1.0,0,0,4,8,0,1987,0,98023,47.3074,-122.385,2210,8320,Federal Way,2014,10,17
2015-03-04,453000.0,3,1.75,1550,7200.0,1.0,0,0,3,7,450,1949,0,98125,47.7071,-122.314,1560,7440,Seattle,2015,3,4
2014-05-08,235000.0,2,1.0,1270,3008.0,1.0,0,0,4,6,620,1923,0,98118,47.5351,-122.279,1270,1514,Seattle,2014,5,8
2015-04-21,675000.0,4,1.75,2460,5750.0,1.5,0,3,5,7,840,1919,0,98126,47.5601,-122.378,1760,4830,Seattle,2015,4,21
2014-06-10,516200.0,3,2.0,2110,5150.0,1.0,0,0,5,6,1030,1919,0,98118,47.5521,-122.271,1170,5107,Seattle,2014,6,10
2014-07-14,650000.0,1,1.0,920,91476.0,1.5,0,0,3,6,0,1996,2002,98070,47.448,-122.472,1746,91476,Vashon,2014,7,14
2014-12-16,257100.0,3,1.5,1500,10227.0,1.0,0,0,4,7,500,1945,0,98022,47.2043,-121.996,1490,7670,Enumclaw,2014,12,16
2015-03-30,457000.0,2,2.0,1440,9985.0,1.0,0,0,3,8,0,2006,0,98053,47.7217,-122.03,1510,4560,Union Hill-Novelty Hill,2015,3,30
2014-11-17,540000.0,3,1.75,1610,3478.0,1.5,0,0,4,7,550,1929,0,98117,47.6774,-122.372,1610,3478,Seattle,2014,11,17
2014-06-03,268000.0,3,1.75,1970,10270.0,1.0,0,0,4,8,0,1966,0,98032,47.3619,-122.285,1970,8400,Auburn,2014,6,3
2014-07-08,300000.0,3,1.0,1150,7314.0,1.0,0,0,3,7,0,1960,0,98008,47.6246,-122.113,1350,7350,Bellevue,2014,7,8
2014-09-09,380000.0,2,2.5,2110,114127.0,1.0,0,0,4,8,520,1975,0,98031,47.4137,-122.212,1960,11250,Kent,2014,9,9
2014-06-27,725000.0,3,2.5,3580,54450.0,1.5,0,0,3,9,0,1990,0,98038,47.4026,-122.033,3090,35943,Maple Valley,2014,6,27
2014-06-23,249000.0,3,1.0,1000,19204.0,1.0,0,0,3,7,0,1968,2010,98042,47.3167,-122.081,2450,25927,Covington,2014,6,23
2014-08-05,274000.0,5,1.0,1680,9383.0,1.0,0,0,3,7,280,1929,0,98155,47.7523,-122.311,1680,9458,Shoreline,2014,8,5
2015-04-29,1780000.0,4,3.25,3950,10912.0,2.0,0,0,3,10,0,2003,0,98004,47.5877,-122.196,3000,10998,Bellevue,2015,4,29
2014-06-23,396500.0,3,1.75,2390,7149.0,1.0,0,0,3,8,1040,1955,0,98125,47.7244,-122.326,1710,7402,Seattle,2014,6,23
2014-11-19,460000.0,2,1.5,1820,7800.0,1.0,0,0,4,7,580,1956,0,98133,47.7513,-122.357,1400,7800,Seattle,2014,11,19
2014-06-16,277000.0,3,1.0,1100,8536.0,1.0,0,0,4,7,0,1957,0,98118,47.5162,-122.261,1570,8040,Seattle,2014,6,16
2014-11-04,449500.0,6,4.0,2280,5275.0,1.0,0,0,3,7,1010,1998,0,98108,47.5556,-122.294,1760,6642,Seattle,2014,11,4
2014-09-03,785950.0,4,3.0,2530,4560.0,1.5,0,0,3,7,990,1925,2014,98112,47.6287,-122.3,1640,4560,Seattle,2014,9,3
2014-06-16,545000.0,3,2.5,1940,9775.0,1.0,0,2,3,8,500,1975,0,98034,47.7142,-122.222,2830,9775,Kirkland,2014,6,16
2014-12-22,244000.0,3,2.0,1360,9688.0,1.0,0,0,4,7,0,1983,0,98003,47.2574,-122.31,1390,9685,Federal Way,2014,12,22
2014-08-22,165000.0,3,2.5,1660,2415.0,2.0,0,0,3,7,0,1983,0,98042,47.3763,-122.148,1740,2624,Covington,2014,8,22
2014-06-09,435000.0,2,1.0,800,5000.0,1.0,0,0,3,7,0,1906,0,98107,47.6751,-122.372,1410,5000,Seattle,2014,6,9
2014-05-30,642000.0,3,2.5,2670,10082.0,1.0,0,0,3,10,0,1987,0,98074,47.6359,-122.045,2740,10854,Sammamish,2014,5,30
2015-04-09,340000.0,3,2.5,1720,4120.0,2.0,0,0,3,7,0,1999,0,98148,47.4319,-122.328,1720,5544,Des Moines,2015,4,9
2014-07-22,730000.0,4,2.5,3550,35689.0,2.0,0,0,4,9,0,1991,0,98077,47.7503,-122.074,3350,35711,Woodinville,2014,7,22
2015-01-23,563250.0,3,1.75,1370,2800.0,1.0,0,0,5,7,570,1982,0,98122,47.6157,-122.291,2270,3773,Seattle,2015,1,23
2014-05-02,675000.0,5,2.5,2820,67518.0,2.0,0,0,3,8,0,1979,0,98029,47.5794,-122.025,2820,48351,Issaquah,2014,5,2
2014-05-12,620000.0,3,1.5,1620,6630.0,1.0,0,0,3,8,340,1954,0,98117,47.6948,-122.394,1880,5100,Seattle,2014,5,12
2014-12-10,275000.0,2,2.0,1290,9041.0,1.0,0,0,3,7,340,1956,0,98108,47.5346,-122.291,1290,5000,Seattle,2014,12,10
2014-05-12,270000.0,3,1.0,1830,8209.0,1.0,0,0,3,7,0,1942,0,98028,47.7439,-122.228,2150,12000,Kenmore,2014,5,12
2015-04-15,325000.0,4,2.5,2040,5472.0,2.0,0,0,3,8,0,2003,0,98092,47.3337,-122.189,2420,5782,Auburn,2015,4,15
2014-10-03,476100.0,4,2.5,1850,1836.0,2.0,0,0,3,7,250,2005,0,98029,47.5529,-121.996,1770,2236,Issaquah,2014,10,3
2014-10-20,700000.0,2,1.0,1300,12000.0,1.0,0,0,4,8,0,1959,0,98004,47.6366,-122.229,2420,15000,Bellevue,2014,10,20
2014-09-26,220000.0,4,2.0,1620,5200.0,1.5,0,0,4,7,0,1978,0,98042,47.3629,-122.091,1500,5200,Covington,2014,9,26
2014-11-14,236000.0,3,1.75,1560,10919.0,1.0,0,0,3,7,0,1975,0,98023,47.2917,-122.366,1730,10919,Federal Way,2014,11,14
2014-05-02,790000.0,3,2.5,2600,4750.0,1.0,0,0,4,9,900,1951,0,98117,47.6833,-122.4,2380,4750,Seattle,2014,5,2
2014-08-20,350000.0,3,1.0,2010,6000.0,1.0,0,0,3,7,800,1967,0,98108,47.5515,-122.298,2460,6000,Seattle,2014,8,20
2015-03-24,130000.0,2,1.0,780,5300.0,1.0,0,0,3,6,0,1941,0,98146,47.51300000000001,-122.354,780,5300,Seattle,2015,3,24
2014-05-27,283200.0,4,2.5,1982,6406.0,2.0,0,0,3,8,0,2004,0,98030,47.3636,-122.192,2340,6501,Kent,2014,5,27
2014-10-15,273000.0,3,1.0,1500,6250.0,1.0,0,0,3,6,610,1945,0,98126,47.5365,-122.368,1210,6250,Seattle,2014,10,15
2014-12-15,599000.0,5,2.25,2460,8710.0,1.0,0,0,4,8,1130,1976,0,98052,47.6651,-122.15,2460,8870,Redmond,2014,12,15
2015-04-23,460000.0,4,2.5,2680,11998.0,1.0,0,3,3,8,1170,1960,0,98003,47.337,-122.321,2680,12746,Federal Way,2015,4,23
2014-05-09,1157200.0,4,4.25,5860,52889.0,2.0,0,0,4,10,950,1996,0,98072,47.7245,-122.095,3320,39066,Woodinville,2014,5,9
2014-06-10,385000.0,4,1.75,1720,8750.0,1.0,0,0,3,7,860,1971,0,98034,47.726000000000006,-122.21,1790,8750,Kirkland,2014,6,10
2014-09-10,264250.0,3,1.0,1420,7420.0,1.5,0,0,3,6,0,1944,0,98178,47.4949,-122.239,1290,6600,Seattle,2014,9,10
2014-10-29,608000.0,3,2.5,1760,1472.0,3.0,0,0,3,8,120,2006,0,98119,47.6473,-122.374,1760,5400,Seattle,2014,10,29
2014-09-15,450000.0,3,2.5,2790,48994.0,2.0,0,0,4,9,0,1984,0,98042,47.3487,-122.088,2550,37834,Covington,2014,9,15
2014-07-03,1755000.0,3,2.0,2360,4800.0,2.0,0,0,3,9,0,1909,2014,98112,47.6317,-122.312,2260,4800,Seattle,2014,7,3
2014-11-14,339950.0,5,2.0,1890,6050.0,2.0,0,0,4,7,0,1944,0,98178,47.5018,-122.242,1170,6050,Seattle,2014,11,14
2015-04-10,760000.0,6,3.75,3810,6150.0,2.0,0,0,4,8,0,1977,0,98103,47.694,-122.34,1830,5125,Seattle,2015,4,10
2015-04-08,350000.0,2,1.0,1160,5395.0,1.0,0,0,3,7,300,1940,0,98103,47.7007,-122.354,1664,5363,Seattle,2015,4,8
2015-04-21,541500.0,3,1.75,2320,55847.0,1.0,0,2,4,8,0,1960,0,98001,47.3121,-122.253,2400,26112,Auburn,2015,4,21
2015-03-27,730000.0,6,2.75,3280,16449.0,1.0,0,0,4,7,1370,1963,0,98007,47.5914,-122.134,2550,9532,Bellevue,2015,3,27
2015-04-29,215000.0,3,1.0,980,5600.0,1.0,0,0,2,6,0,1949,0,98106,47.5308,-122.361,1840,5302,Seattle,2015,4,29
2014-05-15,420000.0,3,2.0,1640,9972.0,1.0,0,0,4,7,0,1977,0,98075,47.5812,-122.002,1680,10165,Sammamish,2014,5,15
2014-05-30,655000.0,4,2.25,2060,8470.0,1.0,0,0,3,8,620,1983,0,98006,47.5605,-122.124,2180,8978,Bellevue,2014,5,30
2015-01-15,240000.0,3,2.5,1500,10652.0,2.0,0,0,4,7,0,1981,0,98031,47.4015,-122.176,1610,7417,Kent,2015,1,15
2014-06-02,730000.0,4,2.0,2360,6000.0,1.0,0,0,5,7,1100,1939,0,98199,47.6534,-122.41,1720,6000,Seattle,2014,6,2
2014-10-13,390000.0,4,1.5,1940,12100.0,1.0,0,0,3,7,0,1962,0,98033,47.6892,-122.164,1380,12100,Kirkland,2014,10,13
2014-10-28,473000.0,3,1.0,1280,10000.0,1.0,0,0,4,7,0,1954,0,98006,47.5716,-122.139,1240,10000,Bellevue,2014,10,28
2015-03-24,698000.0,4,3.5,3630,5670.0,2.0,0,0,3,10,0,1970,2008,98056,47.5189,-122.206,1620,5400,Newcastle,2015,3,24
2014-05-14,511000.0,3,2.5,1820,4883.0,2.0,0,0,3,9,0,2005,0,98028,47.7355,-122.224,2720,5002,Kenmore,2014,5,14
2014-05-08,358000.0,2,1.5,960,1808.0,2.0,0,0,3,7,0,1993,0,98122,47.6183,-122.298,1290,1668,Seattle,2014,5,8
2015-04-10,499990.0,3,1.75,1630,8400.0,1.0,0,0,4,7,570,1955,0,98007,47.5983,-122.149,1630,7245,Bellevue,2015,4,10
2015-03-13,322000.0,4,2.25,1940,10200.0,1.0,0,0,3,7,580,1960,0,98188,47.4253,-122.283,1940,10200,Seatac,2015,3,13
2014-10-08,201000.0,3,1.0,980,9682.0,1.0,0,0,3,7,0,1969,0,98031,47.4136,-122.207,1580,9682,Kent,2014,10,8
2014-11-12,765000.0,4,2.5,3140,16200.0,1.0,0,1,3,9,570,1988,0,98166,47.4363,-122.342,2530,13200,Normandy Park,2014,11,12
2014-06-06,920000.0,4,2.75,2880,5750.0,1.5,0,0,5,9,1170,1928,0,98116,47.5874,-122.387,1640,5750,Seattle,2014,6,6
2015-04-15,360000.0,4,2.0,1650,7552.0,1.0,0,0,4,7,790,1977,0,98155,47.7765,-122.324,1410,7199,Shoreline,2015,4,15
2015-05-07,297300.0,3,1.75,1980,9220.0,2.0,0,0,3,8,0,1987,0,98092,47.2602,-122.219,2080,8305,Auburn,2015,5,7
2014-09-25,399000.0,3,1.0,860,9403.0,1.0,0,0,4,6,0,1942,1990,98033,47.6815,-122.173,2136,13009,Kirkland,2014,9,25
2014-06-20,400000.0,3,1.0,1430,10005.0,1.5,0,0,4,7,0,1950,0,98133,47.7181,-122.338,1720,8822,Seattle,2014,6,20
2014-08-27,230000.0,3,1.75,1260,10164.0,1.0,0,0,4,6,0,1964,0,98059,47.4752,-122.133,1190,10640,Renton,2014,8,27
2015-02-20,290000.0,3,1.0,960,4560.0,1.0,0,0,4,7,0,1968,0,98106,47.5539,-122.365,970,4800,Seattle,2015,2,20
2015-04-30,323800.0,3,2.5,2060,7658.0,2.0,0,0,3,8,0,2003,0,98023,47.2923,-122.36,2250,7299,Federal Way,2015,4,30
2014-10-20,574500.0,4,1.5,1430,6380.0,1.5,0,0,4,9,0,1930,0,98125,47.7014,-122.313,1220,5112,Seattle,2014,10,20
2014-05-22,505000.0,3,2.25,1670,1596.0,2.0,0,0,3,8,450,2002,0,98199,47.6474,-122.396,1670,1596,Seattle,2014,5,22
2015-04-22,372500.0,2,1.0,880,10950.0,1.0,0,0,4,7,0,1944,0,98133,47.7332,-122.352,1450,7560,Seattle,2015,4,22
2014-07-01,425000.0,3,1.5,1300,19163.0,1.0,0,0,3,7,0,1964,0,98052,47.6686,-122.153,1590,9744,Redmond,2014,7,1
2015-04-16,446250.0,3,2.5,2380,214315.0,1.5,0,0,3,9,0,2000,0,98045,47.4525,-121.748,2400,68824,North Bend,2015,4,16
2014-08-14,330000.0,2,0.75,520,6862.0,1.0,0,0,4,4,0,1924,1980,98010,47.326,-122.037,1170,8756,Black Diamond,2014,8,14
2015-04-27,608095.0,3,2.5,2680,17707.0,2.0,0,1,3,9,0,1983,0,98034,47.7031,-122.224,2840,21743,Kirkland,2015,4,27
2015-01-25,550000.0,3,2.5,2140,10136.0,1.0,0,0,3,8,820,1958,0,98006,47.5602,-122.184,1980,11200,Bellevue,2015,1,25
2014-08-28,265000.0,4,2.5,1820,16103.0,2.0,0,0,3,7,0,2004,0,98030,47.3553,-122.196,2120,21277,Kent,2014,8,28
2014-06-19,399888.0,4,2.25,1820,8255.0,1.5,0,0,4,7,500,1930,0,98133,47.723,-122.337,1550,7628,Seattle,2014,6,19
2014-06-27,430000.0,2,1.0,1050,2570.0,1.0,0,0,5,7,200,1927,0,98117,47.6764,-122.366,1080,2800,Seattle,2014,6,27
2015-05-13,554990.0,3,2.5,2100,6092.0,2.0,0,0,3,8,0,2013,0,98028,47.7508,-122.239,2250,8592,Kenmore,2015,5,13
2014-11-07,359950.0,3,2.5,2210,6280.0,2.0,0,0,3,8,0,2003,0,98038,47.35,-122.043,2250,5972,Maple Valley,2014,11,7
2014-06-23,405000.0,2,1.0,860,2599.0,1.0,0,0,4,6,0,1901,0,98107,47.675,-122.379,1300,3900,Seattle,2014,6,23
2015-04-06,280000.0,2,1.0,870,4025.0,1.0,0,0,3,7,0,1981,0,98034,47.7243,-122.161,1370,3488,Kirkland,2015,4,6
2015-04-08,479950.0,4,2.25,2570,11070.0,2.0,0,0,4,8,0,1966,0,98058,47.4507,-122.152,2210,9600,Renton,2015,4,8
2014-09-04,575000.0,5,1.75,2980,53578.0,1.0,0,0,4,9,750,1976,0,98027,47.4908,-122.059,2860,75546,Issaquah,2014,9,4
2015-02-26,392000.0,4,2.25,2360,7733.0,2.0,0,0,3,8,0,1983,0,98058,47.4403,-122.137,2160,7733,Renton,2015,2,26
2015-02-25,760500.0,4,2.25,2310,36136.0,2.0,0,0,4,9,0,1977,0,98072,47.7506,-122.122,3930,36136,Woodinville,2015,2,25
2014-06-16,435000.0,3,2.5,2300,9521.0,2.0,0,0,3,8,0,2003,0,98019,47.7447,-121.976,3020,10042,Duvall,2014,6,16
2014-08-19,1565000.0,4,2.75,2810,8570.0,2.0,0,0,3,10,0,1993,0,98004,47.6159,-122.211,2810,9621,Bellevue,2014,8,19
2014-12-03,261000.0,4,1.5,2040,10488.0,1.0,0,0,3,7,850,1961,0,98188,47.4557,-122.269,1960,10488,Seatac,2014,12,3
2015-05-07,1482500.0,3,2.25,3290,5000.0,2.0,0,0,3,9,560,1939,0,98105,47.6582,-122.28,2340,4000,Seattle,2015,5,7
2014-05-22,657500.0,3,2.5,2670,10496.0,2.0,0,0,3,9,0,1989,0,98074,47.6272,-122.026,2490,8636,Sammamish,2014,5,22
2014-05-04,331950.0,4,2.5,2530,9933.0,2.0,0,2,3,8,520,1990,0,98092,47.2654,-122.216,2140,9933,Auburn,2014,5,4
2014-06-11,514000.0,3,1.75,1720,5899.0,1.0,0,1,3,8,500,1986,0,98136,47.5399,-122.385,1900,6244,Seattle,2014,6,11
2014-09-12,496000.0,3,3.5,3090,27598.0,2.0,0,2,4,9,1070,1995,0,98070,47.3541,-122.453,2180,17085,Vashon,2014,9,12
2015-02-18,1093000.0,4,2.5,3930,21894.0,2.0,0,0,3,11,0,1987,0,98052,47.7209,-122.128,3930,20000,Redmond,2015,2,18
2014-11-06,195700.0,3,1.0,1120,5200.0,1.0,0,0,5,7,0,1976,0,98042,47.3638,-122.088,1690,5200,Covington,2014,11,6
2014-07-29,1395710.0,4,2.25,3960,8640.0,2.0,0,2,3,9,1330,1925,0,98112,47.6317,-122.304,3850,8640,Seattle,2014,7,29
2014-12-05,1175000.0,4,3.25,4060,20822.0,2.0,0,0,3,10,0,1991,0,98077,47.7213,-122.055,4170,23958,Woodinville,2014,12,5
2014-09-23,643403.0,3,2.5,2350,9648.0,1.0,0,0,4,9,0,1966,0,98008,47.6156,-122.108,2320,10512,Bellevue,2014,9,23
2014-05-12,357000.0,4,2.5,2380,7066.0,2.0,0,0,4,7,0,1997,0,98031,47.3982,-122.172,2310,8127,Kent,2014,5,12
2015-04-08,865000.0,3,1.75,1480,8163.0,1.0,0,0,3,7,440,1953,0,98004,47.63800000000001,-122.206,2170,11124,Bellevue,2015,4,8
2014-11-18,905000.0,3,2.5,2930,9280.0,2.0,0,0,4,10,0,1988,0,98007,47.6335,-122.151,2730,10090,Bellevue,2014,11,18
2014-10-22,265000.0,3,1.5,1290,7100.0,1.0,0,0,3,6,0,1954,0,98198,47.4227,-122.332,1300,7183,Des Moines,2014,10,22
2014-12-24,535000.0,2,2.5,2730,7246.0,2.0,0,0,3,9,0,1998,0,98056,47.512,-122.175,3220,7214,Newcastle,2014,12,24
2014-08-11,450000.0,3,1.0,1290,5440.0,1.0,0,0,4,6,500,1929,0,98117,47.6951,-122.367,1220,5464,Seattle,2014,8,11
2015-02-18,460500.0,4,2.5,2170,7533.0,2.0,0,0,3,8,0,1991,0,98059,47.5057,-122.149,2170,8728,Renton,2015,2,18
2014-11-24,315000.0,4,1.75,1850,8580.0,1.0,0,0,3,7,710,1960,0,98178,47.4877,-122.24,2210,9240,Seattle,2014,11,24
2015-02-13,607500.0,4,2.5,2110,13939.0,1.0,0,0,3,8,840,1978,0,98008,47.6431,-122.113,2140,8882,Bellevue,2015,2,13
2015-01-26,432000.0,2,1.0,960,3235.0,1.0,0,0,4,7,0,1916,0,98103,47.661,-122.344,1290,2069,Seattle,2015,1,26
2015-02-09,1695000.0,3,4.0,3910,5350.0,2.0,0,2,5,10,1300,1933,0,98199,47.6393,-122.408,2890,5350,Seattle,2015,2,9
2014-08-20,479000.0,4,2.5,2590,6139.0,2.0,0,0,3,8,0,2001,0,98038,47.3883,-122.035,2410,6139,Maple Valley,2014,8,20
2015-03-20,475000.0,5,2.75,3080,6600.0,2.0,0,0,3,9,0,2002,0,98058,47.4501,-122.122,3080,6600,Renton,2015,3,20
2014-11-19,415000.0,3,1.0,1630,8146.0,1.0,0,0,3,7,0,1952,0,98125,47.7293,-122.29,1480,8146,Seattle,2014,11,19
2014-08-26,450000.0,2,1.0,910,5000.0,1.0,0,0,4,6,0,1914,0,98117,47.683,-122.374,1480,5000,Seattle,2014,8,26
2014-07-03,1140000.0,3,2.5,2780,33503.0,1.5,0,1,4,8,670,1969,0,98075,47.5844,-122.081,3150,15542,Sammamish,2014,7,3
2014-09-15,430000.0,5,3.0,3880,8432.0,2.0,0,0,3,7,0,2004,0,98056,47.4806,-122.176,2620,5623,Newcastle,2014,9,15
2014-09-03,296000.0,3,1.75,1360,10742.0,1.0,0,0,5,7,400,1971,0,98058,47.4351,-122.173,1830,9000,Renton,2014,9,3
2014-07-11,303000.0,4,2.25,2560,8927.0,1.0,0,0,3,7,770,1976,0,98001,47.34,-122.271,1920,9669,Auburn,2014,7,11
2014-10-21,641000.0,4,2.5,2600,6015.0,2.0,0,0,3,8,0,2004,0,98075,47.5971,-122.031,2910,5305,Sammamish,2014,10,21
2015-02-10,280000.0,3,2.25,1220,5739.0,1.0,0,0,3,7,430,1984,0,98115,47.6952,-122.326,1870,5739,Seattle,2015,2,10
2014-08-05,260750.0,3,2.0,1560,9635.0,1.0,0,0,3,7,300,1966,0,98003,47.341,-122.309,1570,8276,Federal Way,2014,8,5
2014-11-19,601000.0,4,2.5,2080,5191.0,2.0,0,0,3,8,0,2001,0,98075,47.5978,-122.017,2170,5518,Sammamish,2014,11,19
2014-08-28,255000.0,3,1.5,1490,6604.0,1.0,0,0,4,6,0,1918,0,98166,47.4683,-122.351,1330,6604,Normandy Park,2014,8,28
2014-06-05,555000.0,4,2.75,2020,10720.0,1.0,0,0,4,8,600,1976,0,98052,47.6373,-122.104,2190,10164,Redmond,2014,6,5
2014-11-18,865000.0,3,1.5,1530,10827.0,1.0,0,0,4,8,0,1955,0,98039,47.6354,-122.234,2050,10827,Medina,2014,11,18
2014-09-22,1388000.0,4,2.5,3450,17400.0,1.5,0,0,4,9,1270,1964,0,98004,47.5969,-122.206,3770,19530,Bellevue,2014,9,22
2014-05-20,315000.0,3,2.25,1400,31626.0,1.0,0,0,2,7,260,1987,0,98092,47.3029,-122.069,1680,35093,Auburn,2014,5,20
2014-06-06,200000.0,2,1.0,1730,9610.0,1.0,0,0,3,7,350,1962,0,98001,47.2956,-122.285,1310,9812,Auburn,2014,6,6
2014-11-17,357000.0,3,1.0,1370,6450.0,1.0,0,0,3,7,0,1948,0,98125,47.7195,-122.288,1550,6898,Seattle,2014,11,17
2014-12-04,390000.0,2,1.5,1050,934.0,2.0,0,0,3,8,90,2007,0,98122,47.6029,-122.309,1470,1885,Seattle,2014,12,4
2014-07-29,462000.0,5,1.75,2840,10220.0,1.0,0,0,4,7,630,1954,0,98177,47.764,-122.36,2000,9750,Seattle,2014,7,29
2014-05-16,174500.0,2,1.0,1010,5200.0,1.0,0,0,3,7,0,1955,0,98198,47.4166,-122.323,1580,7500,Des Moines,2014,5,16
2015-02-10,305000.0,2,1.0,1210,7140.0,1.5,0,0,3,6,0,1921,0,98133,47.7225,-122.349,1150,7376,Seattle,2015,2,10
2015-02-05,449000.0,5,1.75,1720,14040.0,1.0,0,0,4,8,570,1956,0,98133,47.7365,-122.339,1750,7800,Seattle,2015,2,5
2014-08-29,260000.0,3,2.0,2710,5000.0,2.0,0,0,3,6,0,1951,0,98126,47.5188,-122.373,850,5000,Seattle,2014,8,29
2014-05-12,751000.0,4,2.5,3110,6142.0,2.0,0,0,3,9,0,2004,0,98052,47.701,-122.111,3200,6826,Redmond,2014,5,12
2015-04-01,370037.0,2,1.0,1250,9270.0,1.0,0,0,4,7,0,1948,0,98133,47.7284,-122.339,1130,6800,Seattle,2015,4,1
2014-08-25,229950.0,3,1.75,1900,8910.0,2.0,0,0,4,7,0,1988,0,98092,47.2769,-122.145,1610,8586,Auburn,2014,8,25
2015-04-22,349000.0,3,1.75,1740,7682.0,1.0,0,0,3,8,410,1978,0,98058,47.4451,-122.126,2010,8820,Renton,2015,4,22
2015-01-20,348000.0,4,2.5,2070,3808.0,2.0,0,0,3,8,0,2003,0,98058,47.4498,-122.12,1900,2992,Renton,2015,1,20
2015-04-17,1220000.0,3,3.25,3030,5600.0,2.0,0,2,3,9,810,1905,2005,98144,47.5978,-122.292,2040,6600,Seattle,2015,4,17
2015-01-02,510000.0,4,3.0,3610,18948.0,2.0,0,0,3,10,0,1993,0,98023,47.2911,-122.342,3568,18948,Federal Way,2015,1,2
2015-03-23,265000.0,3,1.5,1520,6805.0,1.0,0,0,4,7,480,1981,0,98023,47.2907,-122.367,1440,7041,Federal Way,2015,3,23
2014-10-28,1250000.0,3,2.75,2780,4815.0,3.0,0,2,3,10,0,1974,0,98105,47.6569,-122.286,2820,5000,Seattle,2014,10,28
2015-01-07,937500.0,4,4.0,5545,871200.0,2.0,0,0,3,11,1940,2003,0,98014,47.676,-121.882,3420,871200,Carnation,2015,1,7
2014-08-05,485000.0,3,1.75,2590,8384.0,1.0,0,0,4,8,1000,1971,0,98011,47.7739,-122.199,2590,8800,Bothell,2014,8,5
2015-03-20,489000.0,4,1.0,1150,5217.0,1.5,0,0,3,7,0,1951,0,98115,47.6806,-122.287,1220,5217,Seattle,2015,3,20
2015-01-22,400000.0,2,1.0,920,5120.0,1.0,0,0,5,7,0,1952,0,98136,47.5569,-122.394,1190,5120,Seattle,2015,1,22
2014-06-16,638000.0,3,2.5,2110,3600.0,2.0,0,0,3,9,0,2005,0,98052,47.665,-122.082,2540,4384,Redmond,2014,6,16
2014-06-19,440000.0,3,1.75,1170,8740.0,1.0,0,0,4,7,0,1968,0,98052,47.6849,-122.117,1870,8448,Redmond,2014,6,19
2014-06-25,305000.0,6,2.0,1900,8240.0,1.0,0,0,2,7,700,1964,0,98125,47.7037,-122.296,1900,8240,Seattle,2014,6,25
2015-03-19,649950.0,6,2.0,1900,8240.0,1.0,0,0,2,7,700,1964,0,98125,47.7037,-122.296,1900,8240,Seattle,2015,3,19
2015-02-13,680000.0,4,2.5,3290,6012.0,2.0,0,0,3,9,0,2005,0,98075,47.5961,-121.98,3210,6005,Sammamish,2015,2,13
2014-07-14,629000.0,4,2.5,2660,22050.0,2.0,0,0,3,9,0,1996,0,98059,47.4911,-122.125,3060,21111,Renton,2014,7,14
2014-09-04,555000.0,3,2.5,2160,7584.0,2.0,0,0,3,8,0,1988,0,98029,47.5751,-122.014,2160,7372,Issaquah,2014,9,4
2014-06-17,669000.0,4,2.75,2700,35362.0,2.0,0,0,5,8,0,1976,0,98077,47.7628,-122.094,2810,35915,Woodinville,2014,6,17
2014-08-08,272000.0,3,2.5,1980,6608.0,2.0,0,0,3,8,0,1994,0,98092,47.2642,-122.213,2150,7495,Auburn,2014,8,8
2014-06-26,270000.0,4,2.25,2600,9900.0,1.0,0,0,3,7,1000,1965,0,98178,47.4881,-122.237,1770,11250,Seattle,2014,6,26
2015-01-06,215000.0,3,1.0,1280,9775.0,1.0,0,0,3,6,0,1964,0,98003,47.3262,-122.334,1230,8750,Federal Way,2015,1,6
2015-04-02,690000.0,3,1.5,1710,17707.0,1.0,0,0,4,7,530,1947,0,98040,47.5393,-122.216,2590,9508,Mercer Island,2015,4,2
2015-03-05,256000.0,4,1.75,1270,6825.0,1.0,0,2,3,7,0,1950,0,98178,47.5051,-122.242,1800,6930,Seattle,2015,3,5
